"id";"funcloc";"material_number";"equipment_description";"status";"sort_field";"unique_id";"qr_code_link";"created_at";"updated_at"
"EMO004047";"FP-01-PM8-HOO-BL10";;"ASEA; TYPE M188; 22KW;380V";"Installed";"PM8.HOO/F-VS-10/M";"3629";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3629";"2023-10-21 12:19:21";NULL
"EMO004060";"FP-01-SP8-OCC-PP10";;"MARATHON,HJN1,315L-4,160KW,4P,288A,380V";"Installed";"SP8.OCC/P-1A(M)";"3838";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3838";"2023-10-21 12:19:21";NULL
"EMO004062";"FP-01-SP8-OCC-P010";;"MARATHON,HAA450-6,355KW,88.4A,3KV,6P";"Installed";"SP8.OCC/P-3(M)";"3828";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3828";"2023-10-21 12:19:21";NULL
"EMO004064";"FP-01-SP8-OCC-P020";;"MARATHON,HAA400-6,315KW,79.6A,3KV,6P";"Installed";"SP8.OCC/P-5(M)";"3829";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3829";"2023-10-21 12:19:21";NULL
"EMO004065";"FP-01-SP8-WWS-P331";;"MARATHON,HJN1,315L-6,110KW,206A,985RPM,380V";"Installed";"SP8.WWS/P6(M)";"3871";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3871";"2023-10-21 12:19:21";NULL
"EMO004066";"FP-01-SP8-WWS-P322";;"MARATHON,HAA450-6,355KW,88.4A,3000V,991RPM";"Installed";"SP8.WWS/P7A(M)";"3868";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3868";"2023-10-21 12:19:21";NULL
"EMO004067";"FP-01-SP8-WWS-P323";;"MARATHON,HAA450-6,355KW,88.4A,3000V,991RPM";"Installed";"SP8.WWS/P7B(M)";"3869";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3869";"2023-10-21 12:19:21";NULL
"EMO004068";"FP-01-SP8-WWS-P332";;"MARATHON,HAA355-4,250KW,61.2A,4P,3000V";"Installed";"SP8.WWS/P8(M)";"3872";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3872";"2023-10-21 12:19:21";NULL
"EMO004069";"FP-01-SP8-WWS-P333";;"MARATHON,HJN1,280M-4,90KW,167A,4P,380V";"Installed";"SP8.WWS/P9(M)";"3873";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3873";"2023-10-21 12:19:21";NULL
"EMO004070";"FP-01-SP8-WWS-P334";;"MARATHON,HJN1-4,30KW,57.4A,4P,380V";"Installed";"SP8.WWS/P10(M)";"3874";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3874";"2023-10-21 12:19:21";NULL
"EMO004071";"FP-01-SP8-WWS-P335";;"MARATHON,HJN1,180M-4,18.5KW,35.8A,4P,380V";"Installed";"SP8.WWS/P11(M)";"3875";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3875";"2023-10-21 12:19:21";NULL
"EMO004072";"FP-01-SP8-WWS-P336";;"MARATHON,HJN1,280S-4,75KW,139A,4P,380V";"Installed";"SP8.WWS/P12(M)";"3876";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3876";"2023-10-21 12:19:21";NULL
"EMO004073";"FP-01-SP8-WWS-P337";;"MARATHON,HJN1,225S-4,37KW,68.7A,4P,380V";"Installed";"SP8.WWS/P13(M)";"3877";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3877";"2023-10-21 12:19:21";NULL
"EMO004074";"FP-01-SP8-WWS-P338";;"MARATHON,HJN1,280S-4,75KW,159A,4P,380V";"Installed";"SP8.WWS/P14(M)";"3878";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3878";"2023-10-21 12:19:21";NULL
"EMO004075";"FP-01-SP8-WWS-P350";;"MARATHON,HJN1,250M-2,55KW,99.6A,2P,380V";"Installed";"SP8.WWS/P-W-1(M)";"3881";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3881";"2023-10-21 12:19:21";NULL
"EMO004076";"FP-01-SP8-WWS-P320";;"MARATHON,HJN1,315S-4,110KW,201A,4P,380V";"Installed";"SP8.WWS/P-W-2(M)";"3866";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3866";"2023-10-21 12:19:21";NULL
"EMO004078";"FP-01-SP8-WWS-P340";;"MARATHON,HAA400-6,200KW,51A,6P,3000V,990RPM";"Installed";"SP8.WWS/P-W-4(M)";"3879";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3879";"2023-10-21 12:19:21";NULL
"EMO004079";"FP-01-SP8-WWS-P351";;"MARATHON,HAA355-2,200KW,54.2A,3KV,2P";"Installed";"SP8.WWS/P-W-5-1(M)";"3882";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3882";"2023-10-21 12:19:21";NULL
"EMO004080";"FP-01-SP8-WWS-P352";;"MARATHON,HAA355-2,200KW,54.2A,3KV,2P";"Installed";"SP8.WWS/P-W-5-2(M)";"3883";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3883";"2023-10-21 12:19:21";NULL
"EMO004081";"FP-01-SP8-WWS-P324";;"MARATHON,HJN1,555M,160KW,291A,4P,380V, 990RPM";"Installed";"SP8.WWS/P-W-6/P330 DCS";"3870";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3870";"2023-10-21 12:19:21";NULL
"EMO004082";"FP-01-SP8-OCC-P080";;"MARATHON,HK315M-4,132KW,244A,280V,4P";"Installed";"SP8.OCC/M-29(M)";"3832";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3832";"2023-10-21 12:19:21";NULL
"EMO004084";"FP-01-SP8-OCC-P090";;"MARATHON,HK315M-4,132KW,244A,280V,4P";"Installed";"SP8.OCC/M-30(M)";"3833";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3833";"2023-10-21 12:19:21";NULL
"EMO004086";"FP-01-SP8-OCC-P030";;"MARATHON,HJN1,280S-4,75KW,139A,4P,380V";"Installed";"SP8.OCC/P-17(M)";"3830";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3830";"2023-10-21 12:19:21";NULL
"EMO004087";"FP-01-SP8-OCC-P040";;"MARATHON,HJN1,280S-4,75KW,139A,4P,380V";"Installed";"SP8.OCC/P-18(M)";"3831";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3831";"2023-10-21 12:19:21";NULL
"EMO004088";"FP-01-PM8-WWS-P360";;"MARATHON,HJN1,225,37KW,69.7A,4P,380V";"Installed";"PM8.WWS/P-19(M)";"3769";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3769";"2023-10-21 12:19:21";NULL
"EMO004090";"FP-01-PM8-WWS-P371";;"MARATHON,HJN1,280S-4,75KW,67.5A,4P,380V";"Installed";"PM8.WWS/P-21(M)";"3771";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3771";"2023-10-21 12:19:21";NULL
"EMO004091";"FP-01-PM8-APS-P200";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"PM8.APS/P-25(M)";"3537";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3537";"2023-10-21 12:19:21";NULL
"EMO004092";"FP-01-PM8-APS-P210";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"PM8.APS/P-22(M)";"3538";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3538";"2023-10-21 12:19:21";NULL
"EMO004093";"FP-01-PM8-APS-P211";;"MARATHON,HJN1,315L2-6,132KW,22.4A,6P,380V";"Installed";"PM8.APS/P-23(M)";"3539";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3539";"2023-10-21 12:19:21";NULL
"EMO004094";"FP-01-PM8-APS-P220";;"MARATHON,HJN1,355,M-6,160KW,291A,6P.380V";"Installed";"PM8.APS/P-24(M)";"3540";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3540";"2023-10-21 12:19:21";NULL
"EMO004095";"FP-01-SP8-RJS-P140";;"MARATHON,HJN1,132-S4,515KW,11.6A,4P,380V";"Installed";"SP8.RJS/P-R-1/PJ10 DCS(M)";"3862";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3862";"2023-10-21 12:19:21";NULL
"EMO004096";"FP-01-PM8-BRS-PP20";;"MARATHON,HJN1,250M,55KW,103A,4P,380V";"Installed";"PM8.BRS/P-B-1";"3559";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3559";"2023-10-21 12:19:21";NULL
"EMO004097";"FP-01-PM8-BRS-PP21";;"MARATHON,HAA400-4,355KW,85.2A,4P,380V";"Installed";"PM8.BRS/P-B-2(M)";"3560";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3560";"2023-10-21 12:19:21";NULL
"EMO004098";"FP-01-PM8-BRS-PP30";;"MARATHON,HJN1315L-6,110KW,206A,6P,380V";"Installed";"PM8.BRS/P-B-4(M)";"3561";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3561";"2023-10-21 12:19:21";NULL
"EMO004099";"FP-01-PM8-BRS-PP40";;"MARATHON,HAA400-6,200KW,51A,6P,380V";"Installed";"PM8.BRS/P-B-5(M)";"3562";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3562";"2023-10-21 12:19:21";NULL
"EMO004100";"FP-01-PM8-BRS-PP50";;"MARATHON,HAA400-6,200KW,51A,6P,380V";"Installed";"PM8.BRS/P-B-6(M)";"3563";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3563";"2023-10-21 12:19:21";NULL
"EMO004101";"FP-01-PM8-BRS-PP60";;"MARATHON,HJN1,225M4,45KW,84.4A,4P,380V";"Installed";"PM8.BRS/P-B-7(M)";"3564";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3564";"2023-10-21 12:19:21";NULL
"EMO004102";"FP-01-SP8-BRS-P100";;"MARATHON,HJN1,315M-4,132KW,241A,4P,280V";"Installed";"SP8.BRS/P-B-8(M)";"3783";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3783";"2023-10-21 12:19:21";NULL
"EMO004103";"FP-01-SP8-BRS-P101";;"MARATHON,HJN1,315L1-4,160KW,4P,288A,380V";"Installed";"SP8.BRS/P-B-8-2(M)";"3784";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3784";"2023-10-21 12:19:21";NULL
"EMO004104";"FP-01-SP8-BRS-P102";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"SP8.BRS/P-B-9(M)";"3785";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3785";"2023-10-21 12:19:21";NULL
"EMO004105";"FP-01-SP8-BRS-P103";;"MARATHON,HAA400-6,200KW,51A,6P,380V";"Installed";"SP8.BRS/P-B-10(M)";"3786";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3786";"2023-10-21 12:19:21";NULL
"EMO004106";"FP-01-SP8-BRS-P130";;"MARATHON,HJN1,225M-4,45KW,84.4A,380V,4P";"Installed";"SP8.BRS/P-B-11(M)";"3791";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3791";"2023-10-21 12:19:21";NULL
"EMO004107";"FP-01-SP8-BRS-P120";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"SP8.BRS/P-B-12(M)";"3790";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3790";"2023-10-21 12:19:21";NULL
"EMO004108";"FP-01-SP8-BRS-P110";;"MARATHON,HAA400-6,200KW,51A,6P,380V";"Installed";"SP8.BRS/P-B-13(M)";"3788";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3788";"2023-10-21 12:19:21";NULL
"EMO004109";"FP-01-SP8-BRS-P111";;"MARATHON,HJN1,315S-4,110KW,201A,4P,380V";"Installed";"SP8.BRS/P-B-14(M)";"3789";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3789";"2023-10-21 12:19:21";NULL
"EMO004110";"FP-01-SP8-EFF-P300";;"MARATHON,HJN1,315S-4,110KW,201A,4P,380V";"Installed";"SP8.EFF/P-SS-1(M)";"3796";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3796";"2023-10-21 12:19:21";NULL
"EMO004111";"FP-01-SP8-EFF-P305";;"MARATHON,HJN1,315S-4,110KW,201A,4P,380V";"Installed";"SP8.EFF/P-SS-2(M)";"3798";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3798";"2023-10-21 12:19:21";NULL
"EMO004112";"FP-01-SP8-FWS-P310";;"MARATHON,HJN1,225M-2,45KW,81.8A,4P,380V";"Installed";"SP8.FWS/P-FS-1(M)";"3799";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3799";"2023-10-21 12:19:21";NULL
"EMO004113";"FP-01-SP8-FWS-P311";;"MARATHON,HJN1,200L2-2,37KW,67.5A,380V,2P";"Installed";"SP8.FWS/P-FS-2(M)";"3800";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3800";"2023-10-21 12:19:21";NULL
"EMO004114";"FP-01-SP8-FWS-P312";;"MARATHON,HJN1,200L2-2,37KW,67.5A,380V,2P";"Installed";"SP8.FWS/P-FS-2-A(M)";"3801";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3801";"2023-10-21 12:19:21";NULL
"EMO004115";"FP-01-PM8-FWS-P390";;"MARATHON,HJN1,280M-2,90KW,160A,2P,380V";"Installed";"PM8.FWS/P-FW-10(M)";"3606";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3606";"2023-10-21 12:19:21";NULL
"EMO004116";"FP-01-PM8-FWS-P391";;"MARATHON,HAA355-2,200KW,54.2A,3KV,2P";"Installed";"PM8.FWS/P-FW-11(M)";"3607";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3607";"2023-10-21 12:19:21";NULL
"EMO004117";"FP-01-PM8-FWS-P392";;"MARATHON,HAA355-2,200KW,54.2A,3KV,2P";"Installed";"PM8.FWS/P-FW-12(M)";"3608";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3608";"2023-10-21 12:19:21";NULL
"EMO004118";"FP-01-PM8-FWS-P393";;"MARATHON,HJN1,280S-2,75KW,135A,2P,380V";"Installed";"PM8.FWS/P-FW-13(M)";"3609";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3609";"2023-10-21 12:19:21";NULL
"EMO004119";"FP-01-PM8-FWS-P394";;"MARATHON,HJN1,180M-4,18.5KW,35.8A,4P,380V";"Installed";"PM8.FWS/P-FW-14(M)";"3610";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3610";"2023-10-21 12:19:21";NULL
"EMO004120";"FP-01-PM8-FWS-P400";;"MARATHON,HJN1,225M-2,45KW,81.8A,4P,380V";"Installed";"PM8.FWS/P-FW-20(M)";"3612";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3612";"2023-10-21 12:19:21";NULL
"EMO004121";"FP-01-PM8-FWS-P401";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"PM8.FWS/P-FW-21(M)";"3613";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3613";"2023-10-21 12:19:21";NULL
"EMO004122";"FP-01-PM8-FWS-P402";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"PM8.FWS/P-FW-22(M)";"3614";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3614";"2023-10-21 12:19:21";NULL
"EMO004123";"FP-01-PM8-FWS-P403";;"MARATHON,HJN1,160M-4,11KW,22.2A,4P,380V";"Installed";"PM8.FWS/P-FW-23(M)";"3615";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3615";"2023-10-21 12:19:21";NULL
"EMO004124";"FP-01-PM8-WWS-P410";;"MARATHON,HJN1,200L-2,37KW,67.5A,4P,380V";"Installed";"PM8.WWS/P-FW-30(M)";"3774";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3774";"2023-10-21 12:19:21";NULL
"EMO004125";"FP-01-PM8-WWS-P411";;"MARATHON,HJN1,280S-2,75KW,135A,2P,380V";"Installed";"PM8.WWS/P-FW-31(M)";"3775";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3775";"2023-10-21 12:19:21";NULL
"EMO004126";"FP-01-PM8-WWS-P372";;"MARATHON,HAA355-2,200KW,54.2A,3KV,2P";"Installed";"PM8.WWS/P-FW-32(M)";"3772";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3772";"2023-10-21 12:19:21";NULL
"EMO004127";"FP-01-PM8-FWS-P395";;"MARATHON,HJN1,180L-4,22KW,42.4A,4P,380V";"Installed";"PM8.FWS/P-FW-33(M)";"3611";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3611";"2023-10-21 12:19:21";NULL
"EMO004128";"FP-01-PM8-WWS-P414";;"MARATHON,HJN1,225M2,45KW,81.8A,4P,380V";"Installed";"PM8.WWS/P-FW-34(M)";"3777";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3777";"2023-10-21 12:19:21";NULL
"EMO004129";"FP-01-SP8-OCC-TH10-SW01";;"SEW,DRE112M6BESHF,1.5A,3.7KW,4P,380V";"Installed";"TH10.SW01/E1NB01BM01V01-M03(M)";"3857";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3857";"2023-10-21 12:19:21";NULL
"EMO004130";"FP-01-SP8-OCC-TH11-SW01";;"SEW,DRE112M6BESHF,1.5A,3.7KW,4P,380V";"Installed";"TH11.SW01/E1NB02BM01V01-M03";"3860";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3860";"2023-10-21 12:19:21";NULL
"EMO004131";"FP-01-PM8-FWS-P430";;"MARATHON,HJN1,200M-1,90KW,167A,4P,380V";"Installed";"PM8.FWS/P-CW-10(M)";"3619";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3619";"2023-10-21 12:19:21";NULL
"EMO004132";"FP-01-PM8-FWS-P431";;"MARATHON,HJN1,200M-1,90KW,167A,4P,380V";"Installed";"PM8.FWS/P-CW-11(M)";"3620";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3620";"2023-10-21 12:19:21";NULL
"EMO004133";"FP-01-PM8-FWS-P440";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"PM8.FWS/P-CW-20(M)";"3622";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3622";"2023-10-21 12:19:21";NULL
"EMO004134";"FP-01-PM8-FWS-P500";;"MARATHON,HJN1,160L-4,15KW,29.6A,4P,380V";"Installed";"PM8.FWS/P-CW-30(M)";"3627";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3627";"2023-10-21 12:19:21";NULL
"EMO004135";"FP-01-PM8-FWS-P501";;"MARATHON,HJN1,160L-4,15KW,29.6A,4P,380V";"Installed";"PM8.FWS/P-CW-31(M)";"3628";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3628";"2023-10-21 12:19:21";NULL
"EMO004136";"FP-01-PM8-EFF-P450";;"MARATHON,HJN1,280M-4,90KW,167A,4P,380V";"Installed";"PM8.EFF/P-SM-1(M)";"3600";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3600";"2023-10-21 12:19:21";NULL
"EMO004137";"FP-01-PM8-EFF-P455";;"MARATHON,HJN1,280M-4,90KW,167A,4P,380V";"Installed";"PM8.EFF/P-SM-2(M)";"3601";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3601";"2023-10-21 12:19:21";NULL
"EMO004138";"FP-01-PM8-FWS-P380";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"PM8.FWS/P-26(M)";"3605";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3605";"2023-10-21 12:19:21";NULL
"EMO004139";"FP-01-PM8-APS-P231";;"MARATHON,HJN1,280S-4,75KW,139A,4P,380V";"Installed";"PM8.APS/P-28(M)";"3542";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3542";"2023-10-21 12:19:21";NULL
"EMO004140";"FP-01-PM8-APS-P240";;"MATRATHON, HJN1,180L-4,22KW,42.4A,4P,380V";"Installed";"PM8.APS/P-29(M)";"3543";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3543";"2023-10-21 12:19:21";NULL
"EMO004141";"FP-01-SP8-BRS-P104";;"MARATHON,HJN1,280S-4,75KW,139A,4P,380V";"Installed";"SP8.BRS/P-WW-1(M)";"3787";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3787";"2023-10-21 12:19:21";NULL
"EMO004142";"FP-01-PM8-APS-P250";;"TMEIC,IDCF,CHKW11,200KW,47.8A,4P,380V";"Installed";"PM8.APS/P-WW-2(M)";"3544";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3544";"2023-10-21 12:19:21";NULL
"EMO004143";"FP-01-PM8-APS-P251";;"ABB,IEC315ML90,200KW,366A,4P,380V";"Installed";"PM8.APS/P-WW-3(M)";"3546";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3546";"2023-10-21 12:19:21";NULL
"EMO004148";"FP-01-SP8-RJS-P150";;"MARATHON,HJN1,180M-4,18.5KW,35.8A,4P,380V";"Installed";"SP8.RJS/P-R-2(P-30)/PJ20DCS(M)";"3863";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3863";"2023-10-21 12:19:21";NULL
"EMO004149";"FP-01-PM8-FWS-P432";;"MARATHON,HJN1,255M-2,45KW,81.8A,2P,380V";"Installed";"PM8.FWS/P-CW-12(M)";"3621";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3621";"2023-10-21 12:19:21";NULL
"EMO004150";"FP-01-PM8-FWS-P482";;"ABB; M2AA 100LB; 3KW; 6.60A; 4P; 400V";"Installed";"PM8.FWS/P-FW-41(M)";"3625";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3625";"2023-10-21 12:19:21";NULL
"EMO004154";"FP-01-SP8-WWS-P341";;"MARATHON,HAA450-6,355KW,88.4A,3000V,991RPM";"Installed";"SP8_WWS_P341_M";"3880";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3880";"2023-10-21 12:19:21";NULL
"EMO004169";"FP-01-SP8-BRS-A120";;"MARATHON,HJN1,225M2,30KW,39.2A,6P,380V";"Installed";"SP8.BRS/A-C-3(M)";"3781";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3781";"2023-10-21 12:19:21";NULL
"EMO004170";"FP-01-CH1-STA-T233-A086";;"AGITATOR";"Installed";"CH1.STA.T2/AGT/M";"579";"https://www.safesave.info/MIC.php?id=Fajar-MotorList579";"2023-10-26 14:45:21";NULL
"EMO004171";"FP-01-SP8-OCC-A040";;"MARATHON,HJN1,200L-6,22KW,45A,6P,380V";"Installed";"SP8.OCC/A-4(M)";"3805";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3805";"2023-10-21 12:19:21";NULL
"EMO004172";"FP-01-SP8-OCC-A030";;"MARATHON,HJN1,200L-6,22KW,45A,6P,380V";"Installed";"SP8.OCC/A-4-1(M)";"3804";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3804";"2023-10-21 12:19:21";NULL
"EMO004173";"FP-01-PM8-APS-A200";;"MARATHON,HJN1,160M6,7.5KW,17A,970RPM";"Installed";"PM8.APS/A-7";"3534";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3534";"2023-10-21 12:19:21";NULL
"EMO004174";"FP-01-SP8-BRS-A110";;"MARATHON,HJN1,180L-6,15KW,31.4A,380V,6P";"Installed";"SP8.BRS/A-C-2(M)";"3780";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3780";"2023-10-21 12:19:21";NULL
"EMO004175";"FP-01-PM8-APS-A220";;"MARATHON,HJN1,180L-6,15KW,31.4A,975RPM";"Installed";"PM8.APS/A-9(M)";"3536";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3536";"2023-10-21 12:19:21";NULL
"EMO004176";"FP-01-PM8-APS-A210";;"MARATHON,HJN1,180L-6,15KW,31.4A,975RPM";"Installed";"PM8.APS/A–8(M)";"3535";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3535";"2023-10-21 12:19:21";NULL
"EMO004177";"FP-01-SP8-OCC-A010";;"MARATHON,HJN1,225M-6,30KW,39.2A,6P,380V";"Installed";"SP8.OCC/A-1(M)";"3802";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3802";"2023-10-21 12:19:21";NULL
"EMO004184";"FP-01-PM8-WWS-P412";;"MARATHON,HJN1,180M2,22KW,40.7A,4P,380V";"Installed";"PM8.WWS/P-33(M)";"3776";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3776";"2023-10-21 12:19:21";NULL
"EMO004185";"FP-01-PM8-FWS-P490";;"MARATHON,HJN1,132MI,4KW,9.45A,2P,380V";"Installed";"PM8.FWS/P-34(M)";"3626";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3626";"2023-10-21 12:19:21";NULL
"EMO004186";"FP-01-PM8-VAS-P690";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"PM8.VAS/P-VP-10(M)";"3753";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3753";"2023-10-21 12:19:21";NULL
"EMO004187";"FP-01-PM8-VAS-P691";;"MARATHON,HJN1,200L-4,30KW,57.4A,4P,380V";"Installed";"PM8.VAS/P-VP-11/M";"3754";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3754";"2023-10-21 12:19:21";NULL
"EMO004188";"FP-01-PM8-WWS-P460";;"MARATHON,HJN1,180L-4,22KW,42.4A,4P,380V";"Installed";"PM8.FWS/P-SV-20(M)";"3778";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3778";"2023-10-21 12:19:21";NULL
"EMO004189";"FP-01-PM8-WWS-P461";;"MARATHON,HJN1,100L2-4,3KW,6.50A,4P,380V";"Installed";"PM8.FWS/P-SV-21(M)";"3779";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3779";"2023-10-21 12:19:21";NULL
"EMO004202";"FP-01-PM8-FWS-P420";;"MARATHON,HJN1,132S2-2,7.5KW,14.7A,2P,380V";"Installed";"PM8.FWS.P420/M";"3617";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3617";"2023-10-21 12:19:21";NULL
"EMO004203";"FP-01-PM8-FWS-P421";;"MARATHON,HJN1,132S2-2,7.5KW,14.7A,2P,380V";"Installed";"PM8.FWS.P421/M";"3618";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3618";"2023-10-21 12:19:21";NULL
"EMO004204";"FP-01-PM8-FWS-P480";;"MARATHON,HJN1,112M,4KW,8.05A,2P,380V";"Installed";"PM8.FWS/P-FW-40(M)";"3623";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3623";"2023-10-21 12:19:21";NULL
"EMO004205";"FP-01-PM8-FWS-P481";;"ABB;MT 100LB; 3KW; 6.9A; 4P; 400V";"Installed";"PM8.FWS/P-FW-41(M)";"3624";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3624";"2023-10-21 12:19:21";NULL
"EMO004233";"FP-01-PM2-WWS-T153-P158";;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";"Installed";"PM2.WWS(5)/P/M";"831";"https://www.safesave.info/MIC.php?id=Fajar-MotorList831";"2023-10-26 14:45:21";NULL
"EMO004234";"FP-01-SP2-OCC-T019-P030";"10029102";"AC MOTOR;380V,50Hz,132kW,4P,315M,B3";"Installed";"SP2.OC.C1/P1/M";"614";"https://www.safesave.info/MIC.php?id=Fajar-MotorList614";"2023-10-26 14:45:21";NULL
"EMO004242";"FP-01-SP1-CLD-SR20";;"AC MOTOR MARATHON;380V,50Hz,45kW,6P,280S,B3";"Installed";"SP1.CL.ADS1/M";"99";"https://www.safesave.info/MIC.php?id=Fajar-MotorList99";"2023-10-26 14:45:21";NULL
