"id";"emo_detail";"manufacture";"serial_number";"type";"power_rate";"power_unit";"voltage";"current_nominal";"frequency";"pole";"rpm";"bearing_de";"bearing_nde";"frame_type";"shaft_diameter";"phase_supply";"cos_phi";"efficiency";"ip_rating";"insulation_class";"duty";"connection_type";"nipple_grease";"greasing_type";"greasing_qty_de";"greasing_qty_nde";"length";"width";"height";"weight";"cooling_fan";"mounting"
"1434";"MGM000103";"TECO";"22B2220001";"AERF";"0.75";"kW";"380";"2";"50";"4";"1410";"6205";"6204";;"0";"3";;;"55";"F";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1435";"MGM000105";"TECO";"MK32B2210001";"AERF";"2";"kW";"380";"5";"50";"4";"1430";"6207";"6305";;"0";"3";;;"44";"F";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1436";"MGM000767";"GTR";"54364407001";"H2L40L160";"0.75";"kW";"380";"1.5";"50";"4";"1430";;;;"0";"3";"0.8";;"55";"B";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1437";"MGM000099";"SEW";"60.D1094683";"K37D171D4";"0.37";"kW";"380";"1.2";"50";"4";"1300";;;;"0";"3";"0.76";;"54";"F";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1438";"MGM000101";"VBM-3538";"393847-97-B-1";;"0.5";"HP";"380";"1.9";"50";"4";"1725";;;;"0";"3";;;"55";"F";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1439";"MGM000088";"BROOK CROMTON";"D291305";;"2.2";"kW";"380";"4.5";"50";"4";"1430";;;;"0";"3";;;"55";"F";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1440";"MGM000097";"SIEMEC";"566155";"80B-4";"0.75";"kW";"380";"2.1";"50";"4";"1410";;;;"0";"3";;;"55";"F";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1441";"MGM000095";"D100";;"LAD";"2.2";"kW";"380";"4.9";"50";"4";"1420";;;;"0";"3";;;"55";"F";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1442";"EMO003352";"MITTSUBISHI";"133852319Y";"GN-SFB";"0.4";"kW";"380";"1.1";"50";"4";"1475";;;;"0";"3";;;"44";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1443";"EMO003359";"CTR";"39324097";"MFG";"0.4";"kW";"380";"1";"50";"4";"1460";;;;"0";"3";"0.8.";;"44";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1444";"EMO000320";"SUMITOMO";"C8091450";"TC-EX";"0.1";"kW";"380";"0.35";"50";"4";"1400";;;"V63S";"0";"3";;;"44";"E";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1445";"EMO000323";"TOSHIBA";"30241804";"1K";"0.4";"kW";"380";"1.1";"50";"4";"1470";"6203";"6203";;"0";"3";;;;"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1446";"EMO000324";"SLO-SYN";;;"0.37";"kW";"380";"1.2";"50";"4";"1420";;;;"0";"3";;;"54";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1447";"EMO002828";"ELECTRIM";;;"7.5";"kW";"380";"15.6";"50";"4";"1440";;;;"0";"3";;;;;;;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1448";"MGM000494";"SUMITOMO";"M8FAT634";"F";"2.2";"kW";"380";"4.87";"50";"4";"1430";;;"100L";"0";"3";"0.79";;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1449";"MGM000044";"EMOD";"1283921";;"2.2";"kW";"380";"5.4";"50";"4";"1400";;;"100L/4";"0";"3";"0.81";;"33";"B";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1450";"MGM000046";"EMOD";"1283923";;"2.2";"kW";"380";"5.4";"50";"4";"1410";;;"100L/4";"0";"3";"0.81";;"33";"B";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1451";"MGM000054";"EMOD";"1283922";;"2.2";"kW";"380";"5.4";"50";"4";"1400";;;"100L/4";"0";"3";"0.81";;"33";"B";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1452";"MGM000037";"TUNG LEE";;;"1.5";"kW";"380";"4";"50";"4";"1420";;;;"0";"3";;;;;"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1453";"EMO000139";"TOYO DENKI SEIZO K.K";"94736";"DK3417V-AV3A-D01";"51";"kW";"400";"129";"50";;"1150-1500";"NU 316";"6213";;"0";"3";;;"55";"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1454";"MGM000363";"MARELI";;;"7.5";"kW";"380";"15.3";"50";"4";"1450";;;;"0";"3";;;;;"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1455";"EMO002733";"TECO";"P9727711";"AEEBKA";"4";"kW";"380";"8.4";"50";"2";"2870";"6306";"6306";"112M";"0";"3";;;"55";"F";;"Start";"Not Available";;"0";"0";"140";"190";"112";"0";"Internal";"Horizontal"
"1456";"EMO003559";"ASEA";"775";"MT";"3";"kW";"380";"6.9";"50";"4";"1430";;;"100L";"0";"3";;;;;;;"Not Available";;"0";"0";"0";"0";"100";"0";"Internal";"Horizontal"
"1457";"EMO002725";"TECO";"K940932";"AEEBAC";"1.5";"kW";"380";"4.08";"50";"6";"925";"6206";"6305";"100L";"0";"3";;;"54";"F";;"Start";"Not Available";;"0";"0";"0";"0";"100";"0";"Internal";"Horizontal"
"1458";"EMO002731";"NORD";"3251G370";"71L4TF";"0.37";"kW";"380";"1.07";"50";"4";"1380";;;;"0";"3";;;"55";;;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1459";"EMO002714";"WORLD ENERGY";;"1K";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;;;;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1460";"EMO002717";"WORLD ENERGY";;"1K";"0.4";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;;;;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1461";"MGM000014";"SEW";;;"0.55";"kW";"380";"1.1";"50";"4";"1400";;;;"0";"3";;;;;"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1462";"MGM000610";"SEW";;"R67DPS";"0.55";"kW";"380";"1.63";"50";"4";"1380";;;;"0";"3";;;"55";;"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1463";"EMO000329";"TUNG LEE";"926318";"TL";"0.4";;"380";"1.2";;"4";"1450";;;;"0";"3";;;"55";"F";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1464";"EMO000627";"TOYO DENKI";"922604";"DK3417V-AV-3A-D01";"110";;"400";"271";;;"787";"NU 324";"6318";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1465";"EMO000636";"INDUKTION MOTOR";;"MLA";"3.7";;"380";"8.1";;"4";"1445";"6306";"6206";;"0";"3";;;"54";"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1466";"EMO000637";"TOYO DENKY";;"DK3417V-AV3A-D01";"110";;"380";"271";;;"787";"NU 324";"6318";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1467";"EMO000638";"INDUKTION MOTOR";;"MLA";"3.7";;"380";"8.1";;"4";"1445";"6306";"6206";;"0";"3";;;"54";"F";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1468";"EMO003770";"SEW";"3007215420001X1520";"RF67DRS";"5.5";;"380";"11.6";;"4";"1440";;;"132S";"0";"3";;;"54";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1469";"EMO003777";;;;"7.5";;"380";"14.1";;"4";"1450";"6308";"6208";"132M";"0";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"1470";"EMO003778";"ELVEM";"14040220027041";"GNM90L";"1.5";;"380";"3.6";;"4";"1425";"6205";"6205";"90";"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"90";"0";;"Vertical"
"1471";"EMO000136";"TOYO DENKI SEIZO K.K";"34420";"DK3347V-AU3C-D01";"51/55";;"400";"129";;;"1150-1500";"NU 316";"6213";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1472";"EMO000137";"SIEMENS";"646754";"1GH2224-1BK10-Z";"99";;"400";"240";;;"1880-2600";"NU 314";"6313";;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1473";"EMO003780";"AEG";"691644";"AW 89";"88";;"440";"220";;"4";"1470-1910";;;;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1474";"EMO000140";"AEG";"1-740823";"G269";"22.5";;"400";"57";;"4";"1470-1910";;;;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1475";"EMO000141";"AEG";"1-740824";"G269";"22.5";;"400";"57";;"4";"1470-1910";;;;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1476";"EMO000203";"TOYO DENKI";"931359";"DK3417V-AV-3A-D01";"45";;"400";"114";;;"1150-1500";"NU316";"6213";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1477";"EMO000207";"TOYO DENKI SEIZO K.K";"CM-931353";"DK4317V-AD4A-D01";"90";;"400";"225";;"4";"1150-1500";"NU 320";"6315";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1478";"EMO000213";"SIEMENS";"698918";"IGH2224-IBK-10Z";"99";;"400";"240";;;"1880-2600";"NU 314";"6313";;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1479";"EMO000215";"SIEMENS";"630949";"1GH2 214";"40";;"400";"102";;"4";"940-1920";"NU 313";"6312";;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1480";"EMO000216";"SIEMENS";"648170";"1GH2214-1AE 10Z";"40";;"400";"102";;;"940-1920";"NU 313";"6312";;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1481";"EMO000217";"SIEMENZ";"646751";"IGH2224-IBK-10Z";"99";;"400";"240";;;"1880-2600";"NU 314";"6313";;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1482";"EMO000219";"SIEMENS";"646752";"1GH2224-1BK10-Z";"99";;"400";"240";;;"1880-2600";"NU 314";"6313";;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1483";"EMO000218";"SIEMENS";"646750";"1GH2224-1BK10-Z";"99";;"440";"240/245";;"4";"1880-2600";"NU 314";"6313";;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1484";"EMO000225";"TOYO DENKI SEIZO K.K";"931358";"DK3147V-AV3A-D01";"45";;"400";"114";;"4";"1150-1500";"NU 316";"6213";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1485";"EMO000307";"TOYODENKI";;"DK3416V-AR9A-D01";"37";;"400";"95";;;"1150-1500";"NU 316";"6213";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1486";"EMO000310";"TOYODENKI";"931652";"DK3416V-AR9A-D01";"37";;"440";"95";;;"1150-1500";"NU 316";"6213";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1487";"EMO000312";"TOYO DENKI SEIZO K.K";"931642";"DK4304V-AC4B-D01";"75";;"440";"190";;"4";"1150-1500";"NU 316";"6315";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1488";"EMO000313";"TOYO DENKI SEIZO K.K";"4942";"DK3347V-AU3C-DK4304V";"75";;"400";"190";;;"1150-1500";"NU 316";"6315";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1489";"EMO000659";"TOYO DENKI SEIZO K.K";"931351";"DK3417V-AV3A-D01";"55";;"440";"139";;;"1150-1500";"NU 316";"6213";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1490";"EMO000316";"TOYO DENKI SEIZO K.K";"931840";"DK4304V-AC4B-D01";"75";;"440";"190";;"4";"1150-1500";"NU 316";"6315";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1491";"EMO000311";"TOYO DENKI SEIZO K.K";"931352";"DK4317V-AD4A-D01";"90";;"440";"225";;;"1150-1500";"NU 316";"6315";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1492";"EMO000319";"TOYO DENKI SEIZO K.K";;"DK3147V-AV3A-D01";"63";;"400";"160";;;"1150-1500";;;;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1493";"EMO000322";"SLO-SYN";;;"0.1";;"400";"0.3";;;"1320";;;;"0";"3";;;;;"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1494";"EMO000326";"SLO-SYN";;;"0.1";;"400";"0.3";;;"1320";;;;"0";"3";;;;;"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1495";"EMO000328";"SLO-SYN";;;"0.1";;"400";"0.3";;;"1320";;;;"0";"3";;;;;"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1496";"EMO002491";"TOYO DENKI";"CM-912529";"DK3417V-AV3A-D01";"51";;"400";"129";;;"1150-1500";"NU 316";"6213";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1497";"EMO002563";"AEG";"NR.623246";"AW89VDE0530";"88";;"400";"220";;;"1470-1910";;;;"0";"3";;;;"B";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1498";"EMO002630";"TOYO DENKI SEIZO K.K";"34421";"DK3316V-AM2E-D01";"37";;"400";"95";;"4";"1150-1500";"NU 316";"6213";;"75";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1499";"EMO000306";"TOYODENKI";;"DK3416V-AR9A-D01";"37";;"400";"95";;"4";"1150-1500";"NU 316";"6213";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1500";"MGM000077";"SEW";;;"0.75";;"380";"2.35";;"4";"1450";;;;"0";"3";;;"55";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1502";"MGM000080";"SEW";;;"3";;"380";"6.9";;"4";"1450";;;;"0";"3";;;"55";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1504";"MGM000065";"MUCHNA";"35982";"331A80K8";"0.18";;"380";"0.9";;"4";"1420";;;;"0";"3";;"0.7";"44";"E";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1505";"MGM000066";"MUCHNA";;"80KB";"0.18";;"380";"0.9";;"4";"1420";;;;"0";"3";;"0.74";"44";"E";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1506";"MGM000068";"SEW";"673720";"852VD901-47";"1.5";;"400";"0.9";;"4";"1420";;;;"0";"3";;"0.76";;"E";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1507";"MGM000069";"SEW";;;"1.5";;"400";"0.9";;"4";"1420";;;;"0";"3";;"0.76";;"E";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1508";"MGM000067";"BAUER";"13085523";"D1A4EH";"4";;"380";"7.1";;"4";"1420";;;;"0";"3";;"0.79";;"B";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1509";"MGM000064";"BAUER";"873867";"DK841A";"0.75";;"380";"2.15";;"4";"1420";;;;"0";"3";;"0.76";;"E";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1510";"EMO002887";"AEG";"623233";"AW77";"33";;"400";"84";;;"1470-1910";;;;"0";"3";;;;"B";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1511";"EMO005107";"MARATHON";"WX11008530-7001J";"SCA 160L-A02";"18.5";;"380";"34.4";;"2";"2950";;;"160L";"0";"3";;;;"F";"S1";"Delta";;;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1512";"EMO005105";"Marathon";"WX11007928-1001";"SCA 225S04";"37";"kW";"380";"69.7";"50";"4";"1480";"6313";"6213";"225S";"60";"3";;;"55";"F";;;"Available";;"0";"0";"311";"356";"225";"0";"Internal";"Horizontal"
"1513";"EMO000356";"ABB";"329066113150";"M2BA";"30";"kW";"380";"56";"50";"4";"1473";"6312";"6312";"280M";"0";"3";;;"55";"F";;"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1514";"MGM000729";"TECO";"3149190025";"AEVF";"3.7";"kW";"380";"8.03";"50";"4";"1445";"6306";"6306";"112M";"0";"3";;;"44";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1515";"EMO003341";"ABB";"2301";"M2AA90L3";"1.5";"kW";"380";"3";"50";"4";"1450";"6205";"6205";"90L";"0";"3";;;;;;;;;"0";"0";"0";"0";"90";"0";"Internal";"Vertical"
"1516";"EMO005023";"MARELI";;"A4C160M";"11";;"380";"23";;"4";"1455";"6310";"6209";"160M";"42";"3";"0.84";;"54";"F";;"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1517";"MGM000184";"SUMITOMO";"V63A/4";;"0.2";"kW";"380";"0.62";"50";"4";"1610";;;"63M/4";"0";"3";;;;;;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1518";"MGM000053";"EMOD";"1283930";"63L/4";"0.18";"kW";"380";"0.55";"50";"4";"1360";;;;"0";"3";;;"54";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;
"1519";"MGM000043";"MUCHNA";"49808";"33K-D80";"0.37";"kW";"380";"1.13";"50";"6";"960";;;"80K/6";"0";"3";;;"44";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1520";"MGM000042";"MUCHNA";"49805";"33K-D80";"0.37";"kW";"380";"1.13";"50";"6";"960";;;"80K/6";"0";"3";;;"44";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1521";"MGM000454";"ESSLINGEN";"5951681";"D2";"0.37";;"380";"1.25";;"2";"2800";;;;"0";"3";;;"54";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1522";"MGM000048";"EBERHARD BAUER";"1214019";"DK942HZ1241";"2";"HP";"380";"3.75";;"4";"1420";;;;"0";"3";"0.85";;;;;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1523";"EMO000646";"SIEMENS";"647158";"Motor Dibongkar";"30";"kW";"380";"76";"50";;"1750-2400";"NU 311";"6309";;"0";"3";;;;"B";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1524";"EMO003681";"MITSUBISHI";"FY2490006151";"HG-SR1024";"1";"kW";"380";"2.8";"50";"2";"2000";;;;"0";"3";;;;"F";;;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1525";"EMO003682";"MITSUBISHI";"FY1303003151";"HG-SR1024";"1";"kW";"380";"2.8";"50";"2";"2000";;;;"0";"3";;;;"F";;;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1526";"EMO003924";"MAPRO";"E15500574";"CL50HS";"2.2";"kW";"380";"5.5";"50";"2";"2800";;;;"0";"3";;;"54";"F";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1527";"EMO003776";"OEMER";"15G491";"HQLA";"118";;"400";"280";;;"580-3400";"6318";"6315";;"0";"3";;;;"F";"S1";;"Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1528";"EMO002746";"TECO";"P9508101";"AEEBA";"7.5";;"380";"16";;"4";"1400";"6308";"6306";"132";"0";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1529";"EMO002803";"TEC0";;"AEEB";"11";;"380";"22.6";;"4";"1455";;;"160M";"42";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1530";"EMO000009";"ABB";;"MBT";"11";;"380";"22";;"4";"1450";;;"160M";"42";"3";;;;;;;;;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1531";"EMO000011";"ABB";;"MBT";"11";;"380";"22.5";;"4";"1450";;;"160M";"0";"3";;;"54";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";;
"1532";"EMO000189";"ABB";;"MBT";"7.5";"kW";"380";"16";"50";"4";"1445";;;;"0";"3";;;"55";"F";;"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1533";"EMO002805";"ASGEN";"319117";"CIA";"11";;"380";"23";;"4";"1450";"6309";"6307";"160M";"42";"3";;;"55";"F";"S1";"Start";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1534";"EMO002806";"ABB";"00453";"MBT";"15";;"380";"30";;"4";"1460";"6209";"6209";"160l";"42";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"1535";"EMO000010";"FLENDER";"0755105/01";"DF 168-G132M4";"7.5";;"380";"15.5";;"4";"1445";;;;"0";"3";;;"55";"F";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1536";"MGM000055";"EMOD";"1283931";"63L/4";"0.18";;"380";"0.55";;"4";"1360";;;;"0";"3";;;"54";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1537";"MGM000614";"SUMITOMO";"HNO451034";"V63M/4";"0.18";;"380";"0.55";;"4";"1360";;;"63L/4";"0";"3";"0.72";;"55";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1538";"MGM000060";"SEW";"L134172";"540DT80N4";"0.75";;"380";"2.4";;"4";"1450";"6204";"6204";"80M";"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
"1539";"MGM000045";"SUMITOMO";;"RNYM.02";"0.2";;"380";"0.62";;"4";"1410";;;"63M";"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Horizontal"
"1540";"MGM000057";"MUCHNA";"57832";"33K-D80";"0.37";;"380";"1.13";;"6";"960";;;;"0";"3";;;"44";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1541";"MGM000058";"MUCHNA";"57831";"33K-D80";"0.37";;"380";"1.13";;"6";"960";;;;"0";"3";;;"44";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1542";"MGM000059";"BREMS MAGNET";"3423351";"FDBr 1345";"0.75";;"380";"2.1";;"4";"1425";;;;"0";"3";;;;"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1543";"MGM000062";"MOTEURS LEROY";"77995";"V90L2";"1.5";;"380";"3.6";;"4";"1425";;;;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1544";"MGM000070";"SEW";;"DT80K";"0.55";;"380";"1.1";;"4";"1425";;;;"0";"3";;;"54";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1545";"MGM000071";"SEW";;"DT80K";"0.55";;"380";"1.1";;"4";"1425";;;;"0";"3";;;"54";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1546";"MGM000072";"SEW";;"DT80K";"0.55";;"380";"1.1";;"4";"1425";;;;"0";"3";;;"54";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1547";"MGM000074";"SEW";;"DT80K";"0.55";;"380";"1.1";;"4";"1425";;;;"0";"3";;;"54";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1548";"MGM000989";"SIEMENS";"FDU1104/2040251";"K48-LA71ZMP4";"0.55";;"380";"1.54";;"4";"1370";;;;"0";"3";;;;"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1549";"MGM000076";"SEW";;"DT80K";"0.55";;"380";"1.1";;"4";"1460";;;;"0";"3";;;"54";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1550";"MGM000079";"SEW";;"DT80K";"0.55";;"380";"1.1";;"4";"1440";;;;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1551";"MGM000081";"SEW";;"DT71K";"0.15";;"380";"0.72";;"4";"1440";;;;"0";"3";;;"54";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1552";"MGM000082";"SEW";;;"0.75";;"380";"2.05";;"4";"1445";;;;"0";"3";;;"54";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1553";"MGM000083";"SEW";;;"0.75";;"380";"2";;"4";"1445";;;;"0";"3";;;"54";"E";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1554";"MGM000084";"ASEA";;;"0.55";;"380";"1.9";;"4";"1440";;;;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1555";"MGM000085";"SEW";;;"0.55";;"380";"1.84";;"4";"1460";;;;"0";"3";;;"55";"F";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1556";"MGM000087";"SEW";"22119469";"DT71K";"0.37";;"380";"1.3";;"4";"1400";;;;"0";"3";;;"44";"B";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";;"Vertical"
"1557";"EMO000327";"TUNG-LEE";;;"0.37";;"380";"1.2";;"4";"1455";;;;"0";"3";;;"55";"F";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Vertical"
